OrderID,Supplier,ProductCategory,Region,OrderDate,DeliveryDate,UnitsOrdered,UnitPrice,InventoryStock,DeliveryStatus,DelayDays,ContractID,TotalPrice,IsLate
ORD01345,Supplier_A,Food,South,2023-08-21 10:00:00,2023-01-22 15:00:00,74,300.85,340,Cancelled,8,CON1345,22262.9,Yes
ORD01346,Supplier_B,Furniture,West,2023-10-08 09:00:00,2023-01-19 16:00:00,18,105.45,340,Cancelled,15,CON1346,1898.1,Yes
ORD01347,Supplier_B,Food,South,2023-10-18 01:00:00,2023-04-26 11:00:00,24,216.98,415,Pending,14,CON1347,5207.52,Yes
ORD01348,Supplier_C,Food,West,2023-09-08 13:00:00,2023-03-25 14:00:00,1,349.47,848,Delayed,6,CON1348,349.47,Yes
ORD01349,Supplier_A,Electronics,East,2023-02-03 04:00:00,2023-03-04 04:00:00,94,270.94,181,Pending,-1,CON1349,25468.36,No
ORD01350,Supplier_A,Clothing,West,2023-03-23 13:00:00,2023-11-20 00:00:00,79,14.2,676,Delayed,0,CON1350,1121.8,No
ORD01351,Supplier_B,Food,South,2023-05-08 18:00:00,2023-10-11 02:00:00,72,477.01,983,Cancelled,0,CON1351,34344.72,No
ORD01352,Supplier_C,Furniture,South,2023-04-22 16:00:00,2023-02-22 09:00:00,99,423.18,263,Delayed,1,CON1352,41894.82,Yes
ORD01353,Supplier_B,Food,North,2023-07-05 01:00:00,2024-01-01 20:00:00,82,133.97,209,Cancelled,29,CON1353,10985.54,Yes
ORD01354,Supplier_C,Clothing,West,2023-05-03 20:00:00,2023-05-07 19:00:00,16,310.15,522,Delivered,-3,CON1354,4962.4,No
ORD01355,Supplier_C,Food,West,2023-06-05 11:00:00,2023-02-25 08:00:00,85,462.0,181,Delivered,13,CON1355,39270.0,Yes
ORD01356,Supplier_D,Electronics,North,2023-02-15 21:00:00,2023-12-02 18:00:00,15,52.53,443,Pending,3,CON1356,787.95,Yes
ORD01357,Supplier_B,Food,North,2023-08-17 12:00:00,2023-01-07 12:00:00,62,254.0,250,Delayed,12,CON1357,15748.0,Yes
ORD01358,Supplier_C,Furniture,West,2023-06-26 07:00:00,2023-01-20 16:00:00,5,230.84,137,Delayed,25,CON1358,1154.2,Yes
ORD01359,Supplier_A,Electronics,South,2023-02-10 21:00:00,2023-09-25 23:00:00,45,208.05,217,Delayed,6,CON1359,9362.25,Yes
ORD01360,Supplier_B,Electronics,West,2023-08-04 10:00:00,2023-02-06 09:00:00,52,418.62,750,Cancelled,-6,CON1360,21768.24,No
ORD01361,Supplier_A,Clothing,West,2023-04-12 07:00:00,2023-08-13 05:00:00,71,193.42,453,Cancelled,-8,CON1361,13732.82,No
ORD01362,Supplier_D,Furniture,West,2023-12-23 22:00:00,2023-06-16 02:00:00,7,36.51,882,Cancelled,-2,CON1362,255.57,No
ORD01363,Supplier_B,Clothing,West,2023-09-22 13:00:00,2023-07-23 06:00:00,27,37.59,848,Cancelled,9,CON1363,1014.93,Yes
ORD01364,Supplier_B,Furniture,North,2023-06-12 09:00:00,2023-03-07 03:00:00,89,26.16,86,Pending,9,CON1364,2328.24,Yes
ORD01365,Supplier_D,Furniture,South,2023-11-11 12:00:00,2023-03-22 03:00:00,86,207.53,809,Delayed,8,CON1365,17847.58,Yes
ORD01366,Supplier_B,Electronics,East,2023-03-24 23:00:00,2023-05-04 16:00:00,13,360.61,292,Delayed,10,CON1366,4687.93,Yes
ORD01367,Supplier_A,Electronics,North,2023-05-03 00:00:00,2023-07-27 13:00:00,17,105.84,91,Cancelled,5,CON1367,1799.28,Yes
ORD01368,Supplier_C,Furniture,South,2023-08-15 06:00:00,2023-09-06 15:00:00,44,325.0,207,Pending,22,CON1368,14300.0,Yes
ORD01369,Supplier_A,Food,South,2023-05-24 14:00:00,2023-05-17 04:00:00,13,345.11,203,Delivered,-6,CON1369,4486.43,No
ORD01370,Supplier_D,Electronics,East,2023-10-10 07:00:00,2023-09-23 00:00:00,90,131.33,185,Delivered,13,CON1370,11819.7,Yes
ORD01371,Supplier_A,Furniture,North,2023-08-04 01:00:00,2023-12-30 18:00:00,73,302.28,84,Pending,4,CON1371,22066.44,Yes
ORD01372,Supplier_D,Food,North,2023-04-18 01:00:00,2023-03-09 07:00:00,5,344.01,826,Delayed,15,CON1372,1720.05,Yes
ORD01373,Supplier_B,Furniture,East,2023-04-30 16:00:00,2023-11-29 09:00:00,33,235.97,663,Pending,14,CON1373,7787.01,Yes
ORD01374,Supplier_B,Food,East,2023-02-25 15:00:00,2023-11-25 07:00:00,4,171.67,155,Cancelled,17,CON1374,686.68,Yes
ORD01375,Supplier_A,Electronics,North,2023-08-14 13:00:00,2023-11-22 19:00:00,92,311.48,292,Cancelled,22,CON1375,28656.16,Yes
ORD01376,Supplier_B,Furniture,North,2023-01-05 16:00:00,2023-12-12 19:00:00,26,489.03,532,Cancelled,7,CON1376,12714.78,Yes
ORD01377,Supplier_D,Electronics,North,2023-06-07 04:00:00,2023-06-06 22:00:00,68,216.29,160,Cancelled,7,CON1377,14707.72,Yes
ORD01378,Supplier_D,Food,South,2023-08-09 14:00:00,2023-03-31 15:00:00,16,198.91,385,Cancelled,27,CON1378,3182.56,Yes
ORD01379,Supplier_C,Electronics,West,2023-03-24 19:00:00,2023-03-09 17:00:00,22,234.81,484,Delivered,22,CON1379,5165.82,Yes
ORD01380,Supplier_B,Electronics,West,2023-07-21 05:00:00,2023-02-21 22:00:00,36,42.73,502,Pending,16,CON1380,1538.28,Yes
ORD01381,Supplier_B,Food,South,2023-03-24 17:00:00,2023-08-27 02:00:00,58,278.82,850,Cancelled,4,CON1381,16171.56,Yes
ORD01382,Supplier_D,Furniture,West,2023-08-01 03:00:00,2023-03-19 18:00:00,55,167.71,155,Delayed,2,CON1382,9224.05,Yes
ORD01383,Supplier_D,Food,East,2023-01-11 12:00:00,2023-12-03 18:00:00,35,65.1,142,Pending,23,CON1383,2278.5,Yes
ORD01384,Supplier_D,Clothing,South,2023-12-13 11:00:00,2023-08-21 21:00:00,25,235.8,768,Delayed,-7,CON1384,5895.0,No
ORD01385,Supplier_D,Furniture,South,2023-01-26 23:00:00,2023-07-08 00:00:00,72,6.68,618,Delivered,24,CON1385,480.96,Yes
ORD01386,Supplier_D,Food,West,2023-05-12 12:00:00,2023-12-09 16:00:00,81,203.88,283,Delayed,8,CON1386,16514.28,Yes
ORD01387,Supplier_C,Furniture,East,2023-05-22 05:00:00,2023-10-18 14:00:00,61,57.34,561,Delayed,20,CON1387,3497.74,Yes
ORD01388,Supplier_A,Clothing,South,2023-05-23 09:00:00,2023-03-23 07:00:00,18,17.02,34,Delivered,14,CON1388,306.36,Yes
ORD01389,Supplier_A,Electronics,North,2023-05-03 17:00:00,2023-12-13 21:00:00,58,413.12,223,Delayed,29,CON1389,23960.96,Yes
ORD01390,Supplier_C,Electronics,North,2023-12-26 16:00:00,2023-07-26 09:00:00,76,458.54,667,Cancelled,1,CON1390,34849.04,Yes
ORD01391,Supplier_B,Furniture,East,2023-03-29 04:00:00,2023-12-20 09:00:00,57,107.8,392,Cancelled,1,CON1391,6144.6,Yes
ORD01392,Supplier_A,Furniture,North,2023-04-23 17:00:00,2023-08-18 20:00:00,97,271.95,407,Delivered,14,CON1392,26379.15,Yes
ORD01393,Supplier_B,Electronics,South,2023-06-06 15:00:00,2023-05-16 07:00:00,87,142.59,702,Delivered,22,CON1393,12405.33,Yes
ORD01394,Supplier_A,Electronics,West,2023-08-02 00:00:00,2023-09-14 07:00:00,63,249.32,387,Delivered,26,CON1394,15707.16,Yes
ORD01395,Supplier_C,Food,East,2023-01-24 01:00:00,2023-08-01 07:00:00,12,221.13,695,Cancelled,17,CON1395,2653.56,Yes
ORD01396,Supplier_C,Electronics,West,2023-07-24 08:00:00,2023-02-10 18:00:00,11,138.18,748,Pending,-2,CON1396,1519.98,No
ORD01397,Supplier_C,Clothing,East,2023-02-16 08:00:00,2023-10-22 18:00:00,13,351.69,296,Delayed,3,CON1397,4571.97,Yes
ORD01398,Supplier_D,Furniture,East,2023-04-26 17:00:00,2023-03-08 14:00:00,35,67.61,322,Pending,-8,CON1398,2366.35,No
ORD01399,Supplier_D,Electronics,South,2023-10-23 17:00:00,2023-10-06 20:00:00,27,31.27,815,Cancelled,-6,CON1399,844.29,No
ORD01400,Supplier_A,Food,North,2023-02-24 18:00:00,2023-10-24 15:00:00,89,385.0,853,Delayed,15,CON1400,34265.0,Yes
ORD01401,Supplier_C,Food,West,2023-05-26 13:00:00,2023-11-19 16:00:00,67,334.64,487,Cancelled,7,CON1401,22420.88,Yes
ORD01402,Supplier_A,Clothing,West,2023-12-12 10:00:00,2023-05-17 15:00:00,89,251.77,569,Delivered,27,CON1402,22407.53,Yes
ORD01403,Supplier_B,Food,North,2023-11-08 09:00:00,2023-02-15 02:00:00,45,236.56,38,Cancelled,10,CON1403,10645.2,Yes
ORD01404,Supplier_C,Electronics,South,2023-10-20 07:00:00,2023-03-24 13:00:00,74,251.22,504,Delayed,28,CON1404,18590.28,Yes
ORD01405,Supplier_C,Electronics,East,2023-08-26 22:00:00,2023-10-06 00:00:00,81,221.33,502,Cancelled,5,CON1405,17927.73,Yes
ORD01406,Supplier_C,Electronics,South,2023-02-20 22:00:00,2023-07-27 00:00:00,67,199.48,752,Cancelled,29,CON1406,13365.16,Yes
ORD01407,Supplier_A,Food,East,2023-07-10 23:00:00,2023-07-31 18:00:00,22,252.35,536,Delayed,12,CON1407,5551.7,Yes
ORD01408,Supplier_C,Furniture,West,2023-08-19 00:00:00,2023-04-16 23:00:00,78,266.62,315,Cancelled,18,CON1408,20796.36,Yes
ORD01409,Supplier_B,Clothing,North,2023-11-25 00:00:00,2023-11-27 17:00:00,91,347.49,495,Cancelled,-1,CON1409,31621.59,No
ORD01410,Supplier_A,Food,West,2023-12-28 04:00:00,2023-04-19 02:00:00,42,357.05,116,Pending,-6,CON1410,14996.1,No
ORD01411,Supplier_C,Furniture,North,2023-08-15 07:00:00,2023-11-08 10:00:00,20,191.93,341,Delayed,0,CON1411,3838.6,No
ORD01412,Supplier_C,Clothing,East,2023-03-13 01:00:00,2023-06-12 23:00:00,48,209.7,881,Pending,18,CON1412,10065.6,Yes
ORD01413,Supplier_A,Electronics,West,2023-01-22 13:00:00,2023-11-18 23:00:00,18,189.98,239,Delivered,16,CON1413,3419.64,Yes
ORD01414,Supplier_A,Food,South,2023-02-20 20:00:00,2023-09-26 09:00:00,77,270.59,686,Cancelled,23,CON1414,20835.43,Yes
ORD01415,Supplier_D,Furniture,West,2023-04-15 10:00:00,2023-02-02 00:00:00,70,229.41,993,Cancelled,3,CON1415,16058.7,Yes
ORD01416,Supplier_A,Electronics,North,2023-06-30 05:00:00,2023-09-26 12:00:00,74,445.35,444,Delayed,-1,CON1416,32955.9,No
ORD01417,Supplier_D,Clothing,West,2023-08-17 07:00:00,2023-05-28 10:00:00,93,349.7,851,Delivered,0,CON1417,32522.1,No
ORD01418,Supplier_C,Food,South,2023-11-06 20:00:00,2023-05-04 02:00:00,6,449.83,739,Cancelled,0,CON1418,2698.98,No
ORD01419,Supplier_A,Clothing,West,2023-05-09 18:00:00,2023-08-20 17:00:00,39,356.02,996,Delivered,24,CON1419,13884.78,Yes
ORD01420,Supplier_A,Food,South,2023-09-28 17:00:00,2023-10-08 17:00:00,11,485.64,486,Cancelled,8,CON1420,5342.04,Yes
ORD01421,Supplier_C,Electronics,South,2023-08-04 08:00:00,2023-01-09 07:00:00,25,319.69,764,Pending,13,CON1421,7992.25,Yes
ORD01422,Supplier_C,Electronics,North,2023-10-19 09:00:00,2023-01-25 13:00:00,94,481.96,410,Delayed,-10,CON1422,45304.24,No
ORD01423,Supplier_B,Furniture,West,2023-02-10 13:00:00,2023-05-16 01:00:00,55,83.29,891,Cancelled,1,CON1423,4580.95,Yes
ORD01424,Supplier_C,Food,North,2023-08-08 21:00:00,2023-07-02 13:00:00,84,30.98,622,Cancelled,3,CON1424,2602.32,Yes
ORD01425,Supplier_D,Electronics,East,2023-12-11 01:00:00,2023-09-07 21:00:00,58,291.67,752,Pending,-8,CON1425,16916.86,No
ORD01426,Supplier_B,Clothing,West,2023-09-11 20:00:00,2023-08-31 18:00:00,37,491.83,735,Delayed,21,CON1426,18197.71,Yes
ORD01427,Supplier_C,Clothing,North,2023-05-02 02:00:00,2023-10-22 02:00:00,16,211.71,297,Cancelled,5,CON1427,3387.36,Yes
ORD01428,Supplier_A,Clothing,East,2023-01-24 18:00:00,2023-02-10 11:00:00,95,109.96,51,Delayed,27,CON1428,10446.2,Yes
ORD01429,Supplier_A,Food,North,2023-01-13 19:00:00,2024-01-02 16:00:00,93,263.16,732,Delivered,-1,CON1429,24473.88,No
ORD01430,Supplier_A,Furniture,West,2023-06-05 22:00:00,2023-05-21 19:00:00,70,326.16,303,Delayed,6,CON1430,22831.2,Yes
ORD01431,Supplier_A,Electronics,South,2023-02-01 21:00:00,2023-08-08 19:00:00,93,161.01,287,Delivered,29,CON1431,14973.93,Yes
ORD01432,Supplier_C,Clothing,North,2023-11-22 14:00:00,2023-05-14 23:00:00,96,358.81,663,Delayed,-7,CON1432,34445.76,No
ORD01433,Supplier_A,Furniture,South,2023-11-19 07:00:00,2023-09-02 15:00:00,73,487.68,898,Delivered,4,CON1433,35600.64,Yes
ORD01434,Supplier_B,Clothing,East,2023-12-01 20:00:00,2023-10-08 20:00:00,37,449.0,117,Delivered,22,CON1434,16613.0,Yes
ORD01435,Supplier_C,Clothing,South,2023-11-13 12:00:00,2023-01-24 03:00:00,53,149.33,922,Delayed,28,CON1435,7914.49,Yes
ORD01436,Supplier_C,Electronics,West,2023-01-23 11:00:00,2023-02-22 07:00:00,87,166.73,968,Delivered,-1,CON1436,14505.51,No
ORD01437,Supplier_D,Clothing,North,2023-11-29 17:00:00,2023-03-13 17:00:00,16,188.91,423,Cancelled,-4,CON1437,3022.56,No
ORD01438,Supplier_A,Clothing,East,2023-03-27 09:00:00,2023-05-22 10:00:00,18,200.3,790,Delayed,22,CON1438,3605.4,Yes
ORD01439,Supplier_D,Electronics,West,2023-05-17 19:00:00,2023-03-07 09:00:00,19,54.66,646,Cancelled,6,CON1439,1038.54,Yes
ORD01440,Supplier_D,Food,East,2023-07-14 19:00:00,2023-03-02 21:00:00,44,382.17,208,Cancelled,1,CON1440,16815.48,Yes
ORD01441,Supplier_A,Clothing,South,2023-03-11 07:00:00,2023-12-24 18:00:00,2,185.84,126,Pending,6,CON1441,371.68,Yes
ORD01442,Supplier_D,Clothing,South,2023-09-27 20:00:00,2023-07-08 16:00:00,58,440.51,292,Delayed,5,CON1442,25549.58,Yes
ORD01443,Supplier_C,Food,East,2023-05-24 07:00:00,2023-08-19 06:00:00,10,463.84,518,Pending,3,CON1443,4638.4,Yes
ORD01444,Supplier_B,Furniture,South,2023-12-29 09:00:00,2023-11-15 00:00:00,76,17.09,221,Delivered,-8,CON1444,1298.84,No
ORD01445,Supplier_A,Clothing,North,2023-10-25 15:00:00,2023-09-08 21:00:00,46,494.31,76,Delayed,19,CON1445,22738.26,Yes
ORD01446,Supplier_D,Furniture,East,2023-05-16 07:00:00,2023-08-21 22:00:00,82,356.46,337,Delivered,24,CON1446,29229.72,Yes
ORD01447,Supplier_C,Clothing,West,2023-05-26 20:00:00,2023-11-22 10:00:00,19,262.59,862,Delivered,15,CON1447,4989.21,Yes
ORD01448,Supplier_B,Furniture,East,2023-03-21 14:00:00,2024-01-04 00:00:00,38,197.82,789,Delayed,1,CON1448,7517.16,Yes
ORD01449,Supplier_A,Food,West,2023-01-31 12:00:00,2023-06-24 14:00:00,37,261.67,845,Cancelled,20,CON1449,9681.79,Yes
ORD01450,Supplier_C,Electronics,South,2023-05-27 09:00:00,2023-06-18 06:00:00,91,165.69,849,Cancelled,6,CON1450,15077.79,Yes
ORD01451,Supplier_C,Food,West,2023-07-12 01:00:00,2023-04-06 00:00:00,78,313.23,738,Cancelled,26,CON1451,24431.94,Yes
ORD01452,Supplier_D,Furniture,West,2023-07-05 16:00:00,2023-07-02 10:00:00,45,51.03,912,Delayed,-3,CON1452,2296.35,No
ORD01453,Supplier_B,Furniture,North,2023-05-19 23:00:00,2023-05-19 22:00:00,34,312.46,274,Delivered,8,CON1453,10623.64,Yes
ORD01454,Supplier_D,Electronics,East,2023-12-07 08:00:00,2023-11-06 07:00:00,2,141.3,862,Pending,15,CON1454,282.6,Yes
ORD01455,Supplier_A,Electronics,South,2023-10-22 00:00:00,2023-02-09 19:00:00,44,13.73,806,Cancelled,-7,CON1455,604.12,No
ORD01456,Supplier_B,Electronics,South,2023-04-25 17:00:00,2023-04-09 01:00:00,97,278.59,116,Pending,4,CON1456,27023.23,Yes
ORD01457,Supplier_C,Electronics,South,2023-02-27 04:00:00,2023-01-18 09:00:00,83,291.33,291,Delayed,3,CON1457,24180.39,Yes
ORD01458,Supplier_B,Clothing,East,2023-05-21 16:00:00,2023-04-14 17:00:00,27,216.15,270,Delivered,19,CON1458,5836.05,Yes
ORD01459,Supplier_B,Electronics,South,2023-12-20 09:00:00,2023-05-18 13:00:00,48,40.78,446,Delivered,13,CON1459,1957.44,Yes
ORD01460,Supplier_D,Electronics,North,2023-01-03 15:00:00,2023-08-16 06:00:00,94,447.2,156,Pending,23,CON1460,42036.8,Yes
ORD01461,Supplier_D,Furniture,North,2023-06-14 09:00:00,2023-10-20 18:00:00,7,307.66,571,Delayed,8,CON1461,2153.62,Yes
ORD01462,Supplier_B,Electronics,West,2023-01-14 17:00:00,2024-01-04 09:00:00,27,62.28,183,Cancelled,-8,CON1462,1681.56,No
ORD01463,Supplier_B,Electronics,North,2023-07-22 10:00:00,2023-09-08 12:00:00,85,257.91,423,Pending,-7,CON1463,21922.35,No
ORD01464,Supplier_D,Food,West,2023-03-23 19:00:00,2023-11-10 21:00:00,71,251.14,655,Pending,0,CON1464,17830.94,No
ORD01465,Supplier_B,Clothing,North,2023-05-09 16:00:00,2023-09-06 04:00:00,89,34.9,672,Pending,2,CON1465,3106.1,Yes
ORD01466,Supplier_A,Clothing,East,2023-01-06 20:00:00,2023-04-27 21:00:00,18,305.4,600,Cancelled,7,CON1466,5497.2,Yes
ORD01467,Supplier_A,Clothing,South,2023-07-09 03:00:00,2023-03-11 07:00:00,33,405.12,15,Delivered,8,CON1467,13368.96,Yes
ORD01468,Supplier_B,Furniture,West,2023-04-14 01:00:00,2023-04-06 18:00:00,33,375.76,925,Delayed,22,CON1468,12400.08,Yes
ORD01469,Supplier_B,Electronics,East,2023-08-22 02:00:00,2023-04-15 08:00:00,96,105.47,760,Delayed,27,CON1469,10125.12,Yes
ORD01470,Supplier_D,Clothing,East,2023-06-12 15:00:00,2023-10-12 07:00:00,25,431.83,97,Delayed,-8,CON1470,10795.75,No
ORD01471,Supplier_B,Food,West,2023-08-12 12:00:00,2023-12-24 03:00:00,14,174.56,961,Delayed,24,CON1471,2443.84,Yes
ORD01472,Supplier_C,Clothing,East,2023-01-19 17:00:00,2023-07-15 18:00:00,38,473.52,615,Delivered,-10,CON1472,17993.76,No
ORD01473,Supplier_C,Clothing,East,2023-07-05 06:00:00,2023-05-28 18:00:00,38,40.52,299,Delivered,24,CON1473,1539.76,Yes
ORD01474,Supplier_A,Food,West,2023-07-15 14:00:00,2023-09-13 08:00:00,4,245.67,746,Delayed,25,CON1474,982.68,Yes
ORD01475,Supplier_D,Electronics,North,2023-07-20 06:00:00,2023-09-01 11:00:00,62,300.58,421,Delayed,27,CON1475,18635.96,Yes
ORD01476,Supplier_D,Furniture,South,2023-02-06 05:00:00,2023-01-08 19:00:00,82,127.59,306,Delayed,28,CON1476,10462.38,Yes
ORD01477,Supplier_A,Electronics,West,2023-09-11 07:00:00,2023-10-17 10:00:00,10,386.83,955,Delayed,14,CON1477,3868.3,Yes
ORD01478,Supplier_C,Electronics,West,2023-11-01 11:00:00,2023-05-22 21:00:00,35,315.31,273,Cancelled,29,CON1478,11035.85,Yes
ORD01479,Supplier_B,Electronics,North,2023-06-02 11:00:00,2023-03-29 00:00:00,99,13.96,260,Cancelled,2,CON1479,1382.04,Yes
ORD01480,Supplier_C,Electronics,South,2023-05-31 02:00:00,2023-10-03 13:00:00,23,306.14,238,Cancelled,-7,CON1480,7041.22,No
ORD01481,Supplier_A,Electronics,East,2023-12-24 16:00:00,2023-11-08 07:00:00,89,248.28,935,Pending,-5,CON1481,22096.92,No
ORD01482,Supplier_B,Food,East,2023-04-13 00:00:00,2023-06-17 00:00:00,65,102.03,773,Pending,0,CON1482,6631.95,No
ORD01483,Supplier_C,Furniture,South,2023-11-13 08:00:00,2023-06-12 23:00:00,82,497.9,331,Cancelled,-10,CON1483,40827.8,No
ORD01484,Supplier_C,Electronics,North,2023-05-04 01:00:00,2023-01-16 03:00:00,79,449.1,114,Pending,-3,CON1484,35478.9,No
ORD01485,Supplier_A,Furniture,West,2023-08-02 19:00:00,2023-07-21 21:00:00,25,149.79,267,Delivered,23,CON1485,3744.75,Yes
ORD01486,Supplier_A,Clothing,East,2023-02-26 14:00:00,2023-06-08 13:00:00,96,272.83,11,Delayed,29,CON1486,26191.68,Yes
ORD01487,Supplier_D,Furniture,South,2023-12-09 11:00:00,2023-05-31 14:00:00,53,161.67,72,Cancelled,-2,CON1487,8568.51,No
ORD01488,Supplier_D,Clothing,North,2023-01-17 03:00:00,2023-08-03 18:00:00,84,388.87,873,Cancelled,25,CON1488,32665.08,Yes
ORD01489,Supplier_D,Furniture,North,2023-02-04 16:00:00,2023-11-18 11:00:00,17,465.51,405,Delivered,28,CON1489,7913.67,Yes
ORD01490,Supplier_C,Electronics,South,2023-12-18 17:00:00,2023-11-02 19:00:00,57,182.62,816,Pending,26,CON1490,10409.34,Yes
ORD01491,Supplier_A,Furniture,East,2023-06-24 17:00:00,2023-11-20 05:00:00,75,403.76,177,Delivered,10,CON1491,30282.0,Yes
ORD01492,Supplier_D,Food,East,2023-03-18 14:00:00,2023-07-31 09:00:00,77,251.71,975,Pending,9,CON1492,19381.67,Yes
ORD01493,Supplier_D,Furniture,North,2023-02-07 03:00:00,2023-07-17 00:00:00,89,201.31,771,Cancelled,27,CON1493,17916.59,Yes
ORD01494,Supplier_C,Furniture,West,2023-08-21 20:00:00,2023-01-28 14:00:00,20,469.52,945,Delivered,-10,CON1494,9390.4,No
ORD01495,Supplier_D,Food,East,2023-02-24 09:00:00,2023-11-19 05:00:00,25,257.65,258,Pending,24,CON1495,6441.25,Yes
ORD01496,Supplier_D,Clothing,South,2023-08-09 03:00:00,2023-08-04 07:00:00,42,236.37,399,Pending,17,CON1496,9927.54,Yes
ORD01497,Supplier_B,Clothing,North,2023-07-09 12:00:00,2023-02-22 00:00:00,45,337.86,269,Delayed,-4,CON1497,15203.7,No
ORD01498,Supplier_D,Electronics,North,2023-06-24 16:00:00,2023-06-27 21:00:00,31,134.31,831,Delivered,-2,CON1498,4163.61,No
ORD01499,Supplier_B,Food,South,2023-09-26 20:00:00,2023-08-15 23:00:00,65,165.77,631,Delivered,-10,CON1499,10775.05,No
ORD01500,Supplier_D,Food,East,2023-12-19 05:00:00,2023-10-04 07:00:00,52,466.36,680,Delayed,25,CON1500,24250.72,Yes
ORD01501,Supplier_B,Furniture,North,2023-04-08 12:00:00,2023-11-06 15:00:00,80,340.87,485,Delivered,23,CON1501,27269.6,Yes
ORD01502,Supplier_A,Furniture,East,2023-03-16 17:00:00,2023-12-04 09:00:00,92,414.19,579,Pending,23,CON1502,38105.48,Yes
ORD01503,Supplier_B,Food,West,2023-09-24 10:00:00,2023-12-07 16:00:00,21,139.2,58,Pending,6,CON1503,2923.2,Yes
ORD01504,Supplier_B,Electronics,North,2023-01-14 12:00:00,2023-08-30 08:00:00,30,274.18,641,Cancelled,21,CON1504,8225.4,Yes
ORD01505,Supplier_C,Food,East,2023-11-24 00:00:00,2023-04-10 22:00:00,3,485.84,886,Delayed,-9,CON1505,1457.52,No
ORD01506,Supplier_B,Electronics,East,2023-12-05 02:00:00,2023-06-21 10:00:00,98,162.76,265,Pending,25,CON1506,15950.48,Yes
ORD01507,Supplier_B,Clothing,North,2023-10-04 20:00:00,2023-02-13 07:00:00,70,84.44,74,Cancelled,14,CON1507,5910.8,Yes
ORD01508,Supplier_B,Food,East,2023-07-19 06:00:00,2023-01-15 23:00:00,43,257.89,998,Pending,15,CON1508,11089.27,Yes
ORD01509,Supplier_B,Food,North,2023-05-11 17:00:00,2023-01-05 08:00:00,29,196.97,89,Delivered,15,CON1509,5712.13,Yes
ORD01510,Supplier_D,Clothing,West,2023-06-12 10:00:00,2023-03-31 22:00:00,3,83.99,504,Cancelled,10,CON1510,251.97,Yes
ORD01511,Supplier_B,Furniture,West,2023-02-04 19:00:00,2023-01-12 17:00:00,58,444.83,356,Pending,7,CON1511,25800.14,Yes
ORD01512,Supplier_D,Food,North,2023-06-23 02:00:00,2023-01-09 16:00:00,33,495.41,153,Delayed,18,CON1512,16348.53,Yes
ORD01513,Supplier_B,Clothing,West,2023-04-26 18:00:00,2023-10-14 01:00:00,75,286.45,899,Pending,13,CON1513,21483.75,Yes
ORD01514,Supplier_D,Clothing,West,2023-09-25 01:00:00,2023-01-07 02:00:00,45,388.47,217,Pending,17,CON1514,17481.15,Yes
ORD01515,Supplier_D,Food,West,2023-06-29 17:00:00,2023-12-03 16:00:00,69,430.22,485,Delivered,1,CON1515,29685.18,Yes
ORD01516,Supplier_D,Furniture,East,2023-08-24 06:00:00,2023-10-31 15:00:00,32,351.99,539,Delayed,0,CON1516,11263.68,No
ORD01517,Supplier_A,Electronics,East,2023-11-14 00:00:00,2023-07-16 20:00:00,82,26.86,129,Pending,16,CON1517,2202.52,Yes
ORD01518,Supplier_C,Furniture,East,2023-06-05 01:00:00,2023-10-06 10:00:00,84,83.03,65,Delivered,12,CON1518,6974.52,Yes
ORD01519,Supplier_A,Food,South,2023-11-26 15:00:00,2023-05-28 10:00:00,52,40.14,143,Delivered,22,CON1519,2087.28,Yes
ORD01520,Supplier_C,Clothing,South,2023-03-11 15:00:00,2023-08-24 17:00:00,64,9.89,379,Cancelled,5,CON1520,632.96,Yes
ORD01521,Supplier_B,Electronics,South,2023-02-08 04:00:00,2023-09-12 05:00:00,40,156.47,312,Pending,17,CON1521,6258.8,Yes
ORD01522,Supplier_B,Furniture,West,2023-08-21 20:00:00,2023-03-01 02:00:00,92,199.22,406,Cancelled,17,CON1522,18328.24,Yes
ORD01523,Supplier_B,Clothing,West,2023-09-28 16:00:00,2023-04-10 00:00:00,13,124.31,406,Delayed,27,CON1523,1616.03,Yes
ORD01524,Supplier_D,Clothing,South,2023-03-18 12:00:00,2023-09-07 09:00:00,90,36.98,972,Delivered,-5,CON1524,3328.2,No
ORD01525,Supplier_B,Clothing,North,2023-03-31 02:00:00,2023-06-15 08:00:00,80,267.28,276,Delayed,18,CON1525,21382.4,Yes
ORD01526,Supplier_C,Clothing,South,2023-06-16 23:00:00,2023-09-25 21:00:00,89,140.29,614,Cancelled,23,CON1526,12485.81,Yes
ORD01527,Supplier_A,Food,West,2023-03-21 09:00:00,2023-01-22 10:00:00,74,399.04,408,Cancelled,-8,CON1527,29528.96,No
ORD01528,Supplier_A,Food,West,2023-06-16 05:00:00,2023-02-14 22:00:00,29,8.99,313,Pending,-5,CON1528,260.71,No
ORD01529,Supplier_C,Clothing,South,2023-05-26 05:00:00,2023-01-31 05:00:00,63,422.05,548,Pending,27,CON1529,26589.15,Yes
ORD01530,Supplier_D,Clothing,South,2023-07-19 21:00:00,2023-05-04 06:00:00,84,477.6,248,Cancelled,2,CON1530,40118.4,Yes
ORD01531,Supplier_A,Furniture,West,2023-04-24 20:00:00,2023-08-14 11:00:00,26,359.49,944,Cancelled,25,CON1531,9346.74,Yes
